polling_unit_code,state_name,lga_name,ward_name,unit_name,doc_id,slug,image_file,registered_num,accredited_num,accredit_mark,APC,PDP,LP,NNPP,total_use,presiding_officer_name_present,presiding_officer_signature_present,polling_agent_signature_present,black_stamp
13/14/03/005,EKITI,ISE / ORUN,ODO ISE  III,NEAR ASAE'S HOUSE/OKE DIROKO / LOWER ASOLO,24870752,13_14_03_005_crop,13_14_03_005_24870752.png,594.0,211.0,211.0,194.0,12.0,2.0,0.0,209.0,,,,
13/16/02/002,EKITI,OYE,OYE I,"IMMAM'S COMP'D , IRARE",24871975,13_16_02_002_crop,13_16_02_002_24871975.png,452.0,142.0,142.0,95.0,26.0,11.0,0.0,136.0,,,,
13/01/13/023,EKITI,ADO EKITI,ADO 'M' FARM SETTLEMENT,"PRY. SCH. AGO ADULOJU / AGO ADUGBOKUN , ADULOJU",24870044,13_01_13_023_crop,13_01_13_023_24870044.png,623.0,176.0,176.0,100.0,56.0,8.0,0.0,176.0,,,,
13/02/03/002,EKITI,EFON,EFON    III,ST. PATRICK'S SCH.   I - ISAJA,24871246,13_02_03_002_crop,13_02_03_002_24871246.png,339.0,133.0,133.0,89.0,36.0,3.0,0.0,129.0,1.0,1.0,1.0,0
13/06/09/001,EKITI,EMURE,OGBONTIORO  I,OPEN SPACE WITHIN AJAKA'S COMPOUND / AJAKA,24869811,13_06_09_001_crop,13_06_09_001_24869811.png,289.0,93.0,93.0,78.0,9.0,4.0,0.0,91.0,,,,
13/01/10/026,EKITI,ADO EKITI,ADO 'J' OKESA,"OPEN SPACE OPPOSITE ORI OKE APATA NATHAN, OFF NOVA ROAD",24870184,13_01_10_026_crop,13_01_10_026_24870184.png,24.0,12.0,12.0,8.0,0.0,3.0,0.0,12.0,,,,
14/10/01/008,ENUGU,ISI UZO,IKEM I,NZUTE IGBO,24875689,14_10_01_008_crop,14_10_01_008_24875689.png,480.0,138.0,138.0,2.0,8.0,108.0,2.0,128.0,,,,
14/04/12/030,ENUGU,ENUGU NORTH,UDI SIDING/IVA VALLEY,ARIA ROAD PRIMARY SCHOOL II,24875105,14_04_12_030_crop,14_04_12_030_24875105.png,673.0,124.0,124.0,1.0,1.0,119.0,0.0,124.0,0.0,1.0,1.0,1
14/16/18/004,ENUGU,UDI,UMULUMGBE,CENTRAL SCHOOL UWENU/AMACHALLA II,24876249,14_16_18_004_crop,14_16_18_004_24876249.png,282.0,16.0,16.0,0.0,0.0,14.0,0.0,15.0,,,,
14/09/09/009,ENUGU,IGBO EZE SOUTH,ITCHI/UWANI I,EKE UMUOGBU,24872916,14_09_09_009_crop,14_09_09_009_24872916.png,62.0,37.0,37.0,0.0,1.0,35.0,0.0,36.0,,,,
14/06/03/003,ENUGU,EZEAGU,AGUOBU-OWA 1,OBODO AGUNOCHI,24872396,14_06_03_003_crop,14_06_03_003_24872396.png,408.0,82.0,82.0,0.0,2.0,80.0,0.0,82.0,,,,
14/11/08/005,ENUGU,NKANU EAST,NKEREFI II,COMM. SCHOOL  ENUOGU,24876339,14_11_08_005_crop,14_11_08_005_24876339.png,309.0,71.0,71.0,2.0,2.0,62.0,3.0,70.0,,,,
14/04/06/014,ENUGU,ENUGU NORTH,OGBETTE WEST,OGBETTE PRIMARY SCHOOL II,24874927,14_04_06_014_crop,14_04_06_014_24874927.png,822.0,158.0,158.0,0.0,0.0,152.0,2.0,154.0,,,,
14/07/14/004,ENUGU,IGBO ETITI,ONYOHOR/OCHIMA/IDOHA,C.P.S. OCHIMA II,24873113,14_07_14_004_crop,14_07_14_004_24873113.png,367.0,124.0,124.0,4.0,11.0,97.0,0.0,113.0,1.0,1.0,1.0,0
14/15/10/013,ENUGU,UDENU,UDUNEDEM,COMMUNITY SECONDARY SCHOOL UMUNDU,24874299,14_15_10_013_crop,14_15_10_013_24874299.png,60.0,34.0,34.0,2.0,1.0,25.0,0.0,,,,,
14/17/04/003,ENUGU,UZO-UWANI,UKPATA,UMUEZE ANUKWULU SQUARE I,24875908,14_17_04_003_crop,14_17_04_003_24875908.png,260.0,46.0,46.0,4.0,2.0,40.0,0.0,46.0,,,,
15/04/11/002,GOMBE,DUKKU,ZAUNE,"SANTURAKI, DISPENSARY",24881425,15_04_11_002_crop,15_04_11_002_24881425.png,560.0,183.0,183.0,76.0,93.0,0.0,1.0,173.0,0.0,0.0,1.0,0
15/01/01/023,GOMBE,AKKO,AKKO,TUDU WADA - K/JAURO UBAN-DOMA,24879261,15_01_01_023_crop,15_01_01_023_24879261.png,342.0,180.0,180.0,33.0,137.0,0.0,1.0,,,,,
15/07/05/026,GOMBE,KALTUNGO,KAMO,TENIN YIBIR PRIMARY SCH.,24880340,15_07_05_026_crop,15_07_05_026_24880340.png,131.0,93.0,93.0,20.0,36.0,1.0,1.0,81.0,,,,
15/11/04/037,GOMBE,YALMALTU/ DEBA,HINNA,"KUKAWA II, KUKAWA PRI. SCH.",24882066,15_11_04_037_crop,15_11_04_037_24882066.png,580.0,206.0,206.0,30.0,178.0,0.0,0.0,200.0,,,,
15/05/06/010,GOMBE,FUNAKAYE,JILLAHI,"JARKUM, KOFAR JAURO",24880833,15_05_06_010_crop,15_05_06_010_24880833.png,249.0,65.0,65.0,28.0,27.0,0.0,6.0,64.0,,,,
15/07/08/003,GOMBE,KALTUNGO,TULA - YIRI,"BWANE, K. M/ KMA",24880114,15_07_08_003_crop,15_07_08_003_24880114.png,509.0,136.0,136.0,17.0,77.0,34.0,3.0,134.0,,,,
15/07/09/003,GOMBE,KALTUNGO,TUNGO,"LIMDE  ""A"", PRI. SCH.",24880250,15_07_09_003_rotate_failure,15_07_09_003_24880250.png,728.0,177.0,177.0,,,,,,,,,
15/07/03/028,GOMBE,KALTUNGO,KALTUNGO WEST,"MAHAUTA, K. SARKIN PAWA",24880438,15_07_03_028_crop,15_07_03_028_24880438.png,585.0,151.0,151.0,45.0,94.0,19.0,2.0,,,,,
15/04/06/021,GOMBE,DUKKU,MALALA,"BAKAU TAMBAJAM, KOFAR SARKI",24881166,15_04_06_021_rotate_failure,15_04_06_021_24881166.png,409.0,144.0,144.0,,,,,,,,,
16/19/06/001,IMO,OKIGWE,EZINACHI,EZINACHI CENTRAL SCHOOL I,24886863,16_19_06_001_crop,16_19_06_001_24886863.png,680.0,97.0,97.0,3.0,3.0,91.0,0.0,97.0,1.0,0.0,1.0,1
16/25/06/012,IMO,OWERRI MUNICIPAL,AZUZI II,170 TETLOW RD.,24884729,16_25_06_012_crop,16_25_06_012_24884729.png,56.0,31.0,31.0,0.0,3.0,26.0,1.0,30.0,,,,
16/02/06/012,IMO,AHIAZU MBAISE,AMUZI/IHENWORIE,CENTRAL SCHOOL OGWAMA,24885839,16_02_06_012_crop,16_02_06_012_24885839.png,652.0,123.0,123.0,14.0,19.0,85.0,0.0,119.0,1.0,1.0,1.0,0
16/02/08/014,IMO,AHIAZU MBAISE,OBOHIA/EKWEREAZU,UMUOFEZI TOWN HALL,24885818,16_02_08_014_crop,16_02_08_014_24885818.png,504.0,0.0,,1.0,14.0,84.0,3.0,107.0,,,,
16/18/04/006,IMO,OHAJI EGBEMA,EGBEMA 'B',UKWUGBA VILLAGE SQUARE II,24887971,16_18_04_006_crop,16_18_04_006_24887971.png,750.0,121.0,121.0,13.0,1.0,105.0,0.0,121.0,,,,
16/01/01/032,IMO,ABOH MBAISE,ENYIOGUGU,UMUOSI SQUARE-UMUOYE,24884058,16_01_01_032_crop,16_01_01_032_24884058.png,12.0,0.0,,0.0,2.0,7.0,0.0,9.0,,,,
16/08/01/007,IMO,IKEDURU,AKABO,COMMUNITY SCHOOL AKABO,24884209,16_08_01_007_crop,16_08_01_007_24884209.png,849.0,173.0,173.0,2.0,0.0,162.0,1.0,168.0,,,,
16/19/06/002,IMO,OKIGWE,EZINACHI,UBAHU VILLAGE SQUARE,24886866,16_19_06_002_crop,16_19_06_002_24886866.png,363.0,41.0,41.0,2.0,4.0,35.0,0.0,,,,,
16/02/09/015,IMO,AHIAZU MBAISE,MPAM,UMUOKEOKPA HALL,24885870,16_02_09_015_crop,16_02_09_015_24885870.png,308.0,0.0,,0.0,8.0,62.0,0.0,72.0,,,,
17/03/10/008,JIGAWA,BIRNIN KUDU,WURNO,GARGADI P.S,24891764,17_03_10_008_crop,17_03_10_008_24891764.png,518.0,140.0,140.0,59.0,95.0,1.0,0.0,159.0,1.0,0.0,1.0,1
17/07/03/017,JIGAWA,GARKI,GARKI,MODEL PS,24889744,17_07_03_017_crop,17_07_03_017_24889744.png,72.0,42.0,42.0,16.0,14.0,1.0,9.0,41.0,,,,
17/09/03/003,JIGAWA,GUMEL,DANTANOMA,DANTANOMA  JIKIN INJI NIKA,24889590,17_09_03_003_crop,17_09_03_003_24889590.png,947.0,0.0,,57.0,117.0,0.0,121.0,305.0,,,,
17/16/05/002,JIGAWA,KAUGAMA,HADIN,HADIN PRI. SCH./HADIN  II,24892643,17_16_05_002_crop,17_16_05_002_24892643.png,841.0,353.0,353.0,200.0,100.0,0.0,14.0,339.0,,,,
17/20/01/010,JIGAWA,MAIGATARI,BALARABE,BOSUWA PRI. SCH. BOSUWA II,24893273,17_20_01_010_crop,17_20_01_010_24893273.png,814.0,430.0,430.0,142.0,240.0,0.0,23.0,415.0,,,,
17/02/10/003,JIGAWA,BABURA,KYAMBO,GATUTA/GATUTA,24891250,17_02_10_003_crop,17_02_10_003_24891250.png,432.0,265.0,265.0,121.0,111.0,1.0,29.0,264.0,1.0,1.0,1.0,0
17/27/04/003,JIGAWA,YANKWASHI,GWARTA,RAUDA GABAS/ PRI. SCH.,24893093,17_27_04_003_crop,17_27_04_003_24893093.png,711.0,280.0,280.0,183.0,94.0,0.0,0.0,277.0,,,,
17/21/08/009,JIGAWA,MALAM MADORI,SHAIYA,GIDAN MAIGARI/ZARO YAMMA,24891791,17_21_08_009_crop,17_21_08_009_24891791.png,807.0,335.0,335.0,143.0,183.0,2.0,6.0,,,,,
17/15/08/007,JIGAWA,KAFIN HAUSA,MEZAN,GULUGULUN PRI. SCH.,24890522,17_15_08_007_crop,17_15_08_007_24890522.png,666.0,256.0,256.0,99.0,56.0,4.0,63.0,236.0,,,,
18/06/07/004,KADUNA,JABA,DADDU,UNG. KYARI/ UNG. SARKI,24893428,18_06_07_004_crop,18_06_07_004_24893428.png,750.0,215.0,215.0,7.0,81.0,104.0,14.0,215.0,,,,
18/03/06/006,KADUNA,GIWA,YAKAWADA,"UNG. BAKETSARI I, II, III & NASARAWA I, II/ UNG. BARCBAKI",24898173,18_03_06_006_crop,18_03_06_006_24898173.png,750.0,124.0,124.0,31.0,77.0,12.0,2.0,122.0,,,,
18/11/09/014,KADUNA,KAGARKO,KATUGAL,LEA PRI. SCH. KUBACHA,24900629,18_11_09_014_crop,18_11_09_014_24900629.png,750.0,0.0,0.0,48.0,83.0,82.0,5.0,220.0,,,,
18/08/12/011,KADUNA,KACHIA,KURMIN MUSA,GIDAN JABIR PRIMARY SCHOOL,24893887,18_08_12_011_crop,18_08_12_011_24893887.png,976.0,273.0,273.0,62.0,58.0,100.0,1.0,212.0,0.0,0.0,1.0,0
18/20/06/003,KADUNA,SANGA,BOKANA,FADAN AYU II,24900979,18_20_06_003_crop,18_20_06_003_24900979.png,764.0,165.0,165.0,88.0,51.0,20.0,3.0,165.0,,,,
18/14/01/027,KADUNA,KAURU,KAURU WEST,ANG. SARKI DANMAKOGI,24895344,18_14_01_027_crop,18_14_01_027_24895344.png,442.0,190.0,190.0,91.0,57.0,10.0,1.0,177.0,,,,
18/03/06/028,KADUNA,GIWA,YAKAWADA,TV VIEWING CENTRE GADAGAU GARI,24898178,18_03_06_028_crop,18_03_06_028_24898178.png,75.0,49.0,49.0,14.0,25.0,0.0,5.0,49.0,,,,
18/11/03/019,KADUNA,KAGARKO,KUSHE,LEA PRIMARY SCHOOL UNG. JEKADA,24900724,18_11_03_019_crop,18_11_03_019_24900724.png,750.0,157.0,157.0,21.0,58.0,53.0,1.0,134.0,,,,
18/15/05/014,KADUNA,KUBAU,DAMAU,LEREN DUTSE/ PRI. SCH.,24896160,18_15_05_014_crop,18_15_05_014_24896160.png,923.0,278.0,278.0,153.0,39.0,1.0,84.0,277.0,,,,
18/02/11/029,KADUNA,CHIKUN,UNG. YELWA,MADAKI STREET U/YELWA,24897319,18_02_11_029_crop,18_02_11_029_24897319.png,351.0,246.0,246.0,1.0,36.0,195.0,2.0,241.0,,,,
18/23/11/023,KADUNA,ZARIA,WUCICCIRI,ZAKARA B/K/G MUNTARI,24896794,18_23_11_023_crop,18_23_11_023_24896794.png,189.0,159.0,159.0,79.0,68.0,0.0,9.0,156.0,,,,
19/04/04/001,KANO,BEBEJI,DAMAU,"DAMAU, CIKIN GARI",24907775,19_04_04_001_crop,19_04_04_001_24907775.png,471.0,250.0,250.0,94.0,5.0,0.0,142.0,249.0,,,,
19/31/09/071,KANO,NASARAWA,KAURA GOJE,FILIN ABASHE MAI RAKE,24902433,19_31_09_071_crop,19_31_09_071_24902433.png,38.0,19.0,19.0,1.0,2.0,0.0,16.0,18.0,,,,
19/18/08/052,KANO,GWALE,KABUGA,KABUGA PRI. SCH.. II,24910701,19_18_08_052_crop,19_18_08_052_24910701.png,31.0,11.0,11.0,0.0,0.0,0.0,10.0,2.0,,,,
19/21/01/013,KANO,KANO MUNICIPAL,CHEDI,"DARMA, YOLAWA ISLAMIYYA II",24908446,19_21_01_013_crop,19_21_01_013_24908446.png,582.0,171.0,171.0,30.0,29.0,0.0,109.0,168.0,,,,
19/31/03/052,KANO,NASARAWA,GAWUNA,G A S  S LIMAN DATTI VI,24902792,19_31_03_052_crop,19_31_03_052_24902792.png,13.0,6.0,6.0,0.0,1.0,0.0,5.0,6.0,,,,
19/15/06/004,KANO,GARUN MALAM,JOBAWA,RIGA,24905914,19_15_06_004_crop,19_15_06_004_24905914.png,526.0,204.0,204.0,81.0,59.0,5.0,55.0,,,,,
19/31/01/026,KANO,NASARAWA,DAKATA,ST. LOUIS SECONDARY SCHOOL I,24902287,19_31_01_026_crop,19_31_01_026_24902287.png,644.0,125.0,125.0,13.0,20.0,24.0,62.0,123.0,0.0,1.0,1.0,1
19/12/04/002,KANO,FAGGE,FAGGE D,GIDAN M/UNGUWA II,24905789,19_12_04_002_crop,19_12_04_002_24905789.png,750.0,136.0,136.0,16.0,28.0,0.0,85.0,133.0,,,,
19/30/09/003,KANO,MINJIBIR,TSAKIYA,"KWABNA,  PRIMARY SCHOOL",24902019,19_30_09_003_crop,19_30_09_003_24902019.png,618.0,354.0,354.0,73.0,38.0,1.0,214.0,335.0,,,,
19/18/06/040,KANO,GWALE,GWALE,IRSHADUL ADAFAL ISLAMIYYA PRI. SCH..,24910761,19_18_06_040_crop,19_18_06_040_24910761.png,21.0,14.0,14.0,1.0,1.0,0.0,12.0,14.0,,,,
20/09/10/005,KATSINA,DAN MUSA,YAN-TUMAKI A,YANTUMAKI CENTRAL II T.V. CENTRE,24912423,20_09_10_005_crop,20_09_10_005_24912423.png,429.0,204.0,204.0,50.0,102.0,0.0,17.0,179.0,,,,
20/04/02/017,KATSINA,BAURE,BABBAN MUTUM,UBANDAWAKI II,24915203,20_04_02_017_crop,20_04_02_017_24915203.png,177.0,138.0,138.0,28.0,86.0,0.0,0.0,138.0,,,,
20/24/08/013,KATSINA,MAI'ADUA,MAI KONI 'B',MALLAMAWA ASIBITI (DISPENSARY),24914106,20_24_08_013_crop,20_24_08_013_24914106.png,483.0,297.0,297.0,216.0,44.0,0.0,19.0,282.0,,,,
20/14/01/032,KATSINA,FUNTUA,DANDUTSE,K/G ALH SANI DAN IZALA,24913140,20_14_01_032_crop,20_14_01_032_24913140.png,45.0,35.0,35.0,16.0,12.0,0.0,5.0,35.0,,,,
20/09/04/003,KATSINA,DAN MUSA,DAN MUSA B,AIDUN GADAJE PRI SCHOOL,24912382,20_09_04_003_crop,20_09_04_003_24912382.png,323.0,26.0,26.0,13.0,11.0,0.0,0.0,,,,,
20/09/10/016,KATSINA,DAN MUSA,YAN-TUMAKI A,KOFAR AREWA,24912425,20_09_10_016_crop,20_09_10_016_24912425.png,102.0,80.0,80.0,44.0,27.0,0.0,6.0,77.0,,,,
20/21/02/048,KATSINA,KATSINA,WAKILIN GABAS II,D/AMARE BEDIN SADI,24915810,20_21_02_048_crop,20_21_02_048_24915810.png,67.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20/18/10/010,KATSINA,KAITA,MATSAI,GANGARA/KWARIN TIGA - FAGEN FARU,24917838,20_18_10_010_crop,20_18_10_010_24917838.png,268.0,150.0,150.0,93.0,61.0,0.0,3.0,150.0,,,,
20/21/06/002,KATSINA,KATSINA,WAKILIN KUDU I,YANTABA   /  K/GIDAN A. GAMBO I,24915569,20_21_06_002_crop,20_21_06_002_24915569.png,644.0,110.0,110.0,10.0,91.0,0.0,8.0,110.0,,,,
20/12/10/027,KATSINA,DUTSIN-MA,MAKERA,OPEN SPACE KWAKWARE,24913788,20_12_10_027_crop,20_12_10_027_24913788.png,49.0,37.0,37.0,14.0,21.0,0.0,1.0,36.0,,,,
20/05/07/007,KATSINA,BINDAWA,DORO,SABON GARI I - READIING ROOM,24914522,20_05_07_007_crop,20_05_07_007_24914522.png,1667.0,470.0,470.0,189.0,216.0,0.0,39.0,449.0,,,,
20/08/02/013,KATSINA,DANJA,TANDAMA,TATARIN MAKAMA TATARIN MAKAMA,24911875,20_08_02_013_crop,20_08_02_013_24911875.png,367.0,123.0,123.0,52.0,66.0,0.0,1.0,,1.0,0.0,1.0,0
21/15/02/013,KEBBI,NGASKI,GAFARA MACHUPA,GAFARA DISPENSARY,24919848,21_15_02_013_crop,21_15_02_013_24919848.png,286.0,139.0,139.0,76.0,47.0,1.0,0.0,128.0,,,,
21/11/02/021,KEBBI,JEGA,DANGAMAJI,BADARIYA ABARMA DAN FILI,24921581,21_11_02_021_crop,21_11_02_021_24921581.png,112.0,93.0,93.0,38.0,55.0,0.0,0.0,93.0,,,,
21/13/08/004,KEBBI,KOKO/BESSE,TAKWARE,TAKWARE,24919505,21_13_08_004_crop,21_13_08_004_24919505.png,710.0,181.0,181.0,101.0,75.0,0.0,0.0,177.0,,,,
21/06/05/002,KEBBI,BIRNIN KEBBI,KOLA /TARASA,TARASA  G/UMARU LIMAN,24918747,21_06_05_002_crop,21_06_05_002_24918747.png,571.0,263.0,263.0,81.0,162.0,0.0,0.0,250.0,,,,
21/12/03/010,KEBBI,KALGO,DIGGI,RAMEN KOFAR YAMMA YAMMA,24919781,21_12_03_010_crop,21_12_03_010_24919781.png,111.0,71.0,71.0,18.0,42.0,0.0,1.0,61.0,,,,
21/15/06/008,KEBBI,NGASKI,KAMBUWA/DANMARAYA,TUNGAR KOLO,24919809,21_15_06_008_crop,21_15_06_008_24919809.png,699.0,101.0,101.0,51.0,44.0,0.0,0.0,95.0,,,,
21/02/08/008,KEBBI,AREWA,KANGIWA,KWALAYE PRIMARY SCHOOL,24919915,21_02_08_008_crop,21_02_08_008_24919915.png,554.0,237.0,237.0,130.0,82.0,0.0,0.0,215.0,,,,
21/18/07/010,KEBBI,SURU,DANIYA/SHEMA,KORMISA MANU,24921718,21_18_07_010_crop,21_18_07_010_24921718.png,27.0,17.0,17.0,0.0,7.0,0.0,0.0,17.0,,,,
21/05/04/010,KEBBI,BAGUDO,ILLO/SABON/GARI/YANTAU,BULALANGU PRIMARY SCHL.,24920274,21_05_04_010_crop,21_05_04_010_24920274.png,277.0,116.0,116.0,32.0,63.0,0.0,0.0,95.0,,,,
22/11/10/004,KOGI,KOGI . K. K.,CHIKARA NORTH,OLD MARKET SOUARE CHIKARA,24925154,22_11_10_004_crop,22_11_10_004_24925154.png,165.0,116.0,116.0,18.0,17.0,65.0,0.0,106.0,,,,
22/01/01/009,KOGI,ADAVI,OKUNCHI/OZURI/ONIEKA,OPPOSITE SANNI AJOGE'S HOUSE,24922219,22_01_01_009_crop,22_01_01_009_24922219.png,586.0,147.0,147.0,0.0,0.0,0.0,0.0,,,,,
22/14/03/002,KOGI,OFU,EJULE ALLAH,"PUBLIC SQUARE, ALLA OGANE/ALLA AGBO-ALLA OGANE-ALLA EJIMA",24922915,22_14_03_002_crop,22_14_03_002_24922915.png,502.0,93.0,93.0,86.0,2.0,2.0,0.0,91.0,,,,
22/05/02/010,KOGI,DEKINA,IYALE,"ADUMU AJADIKE, OPEN SPACE",24923660,22_05_02_010_crop,22_05_02_010_24923660.png,717.0,190.0,190.0,154.0,29.0,0.0,0.0,188.0,,,,
22/10/15/003,KOGI,KABBA/BUNU,OKEBUKUN,"AIYEGUNLE-IGUN LGEA SCH , AIYEGUNLE, IGUN",24924518,22_10_15_003_crop,22_10_15_003_24924518.png,981.0,238.0,238.0,92.0,99.0,33.0,2.0,229.0,,,,
22/11/05/003,KOGI,KOGI . K. K.,IRENODU,"LGEA SCH. COMP., OGBANGEDE",24925114,22_11_05_003_crop,22_11_05_003_24925114.png,782.0,342.0,342.0,211.0,101.0,0.0,0.0,339.0,,,,
22/12/07/013,KOGI,LOKOJA,KUPA SOUTH WEST,"GBAMACHE, ABUGI OPEN SPACE",24923171,22_12_07_013_crop,22_12_07_013_24923171.png,552.0,154.0,154.0,125.0,23.0,2.0,0.0,151.0,,,,
22/02/14/025,KOGI,AJAOKUTA,GANAGA/TOWNSHIP,COMMUNITY SECONDARY SCHOOL GEREGU,24923392,22_02_14_025_crop,22_02_14_025_24923392.png,673.0,0.0,0.0,52.0,47.0,16.0,25.0,146.0,,,,
22/05/10/044,KOGI,DEKINA,ANYIGBA,OPEN SPACE OFEJIKPI IV,24923777,22_05_10_044_crop,22_05_10_044_24923777.png,593.0,51.0,51.0,45.0,1.0,4.0,0.0,50.0,,,,
23/12/01/007,KWARA,MORO,JEBBA,LGEA  SCH ONIPAKO,24927031,23_12_01_007_crop,23_12_01_007_24927031.png,750.0,173.0,173.0,91.0,27.0,32.0,0.0,151.0,,,,
23/16/01/010,KWARA,PATIGI,PATIGI 1,SIM SCHOOL II,24928084,23_16_01_010_crop,23_16_01_010_24928084.png,750.0,235.0,235.0,,,,,,0.0,1.0,1.0,1
23/02/05/016,KWARA,BARUTEN,ILESHA,BWINKPKI AREA,24927418,23_02_05_016_crop,23_02_05_016_24927418.png,685.0,201.0,201.0,117.0,62.0,0.0,0.0,193.0,,,,
23/07/04/010,KWARA,ILORIN-SOUTH,AKANBI -1V,OPEN SPACE MIN OF HEALTH FATE III,24926654,23_07_04_010_crop,23_07_04_010_24926654.png,750.0,168.0,168.0,72.0,28.0,57.0,0.0,166.0,,,,
23/07/05/025,KWARA,ILORIN-SOUTH,AKANBI -V,"OPEN SPACE, OPP. J & A HOTEL KULENDE AREA",24926617,23_07_05_025_crop,23_07_05_025_24926617.png,546.0,128.0,128.0,65.0,14.0,35.0,0.0,123.0,,,,
23/05/04/011,KWARA,IFELODUN,ORA,"JAMAT NASIR ISLAM LGEA SCHOOL,ORA",24927644,23_05_04_011_crop,23_05_04_011_24927644.png,171.0,66.0,66.0,0.0,6.0,0.0,6.0,11.0,,,,
23/13/02/003,KWARA,OFFA,SHAWO SOUTH WEST,OPEN SPACE FREEDOM HOTEL AREA I,24926943,vm_23_13_02_003_crop,23_13_02_003_24926943.png,793.0,170.0,170.0,127.0,14.0,15.0,0.0,,,,,
23/05/16/001,KWARA,IFELODUN,IGBAJA 111,COMM SCH YARU,24927710,23_05_16_001_crop,23_05_16_001_24927710.png,368.0,112.0,112.0,53.0,18.0,4.0,0.0,98.0,,,,
23/02/06/008,KWARA,BARUTEN,KENU/TABERU,KENU NEW MARKET,24927300,23_02_06_008_crop,23_02_06_008_24927300.png,877.0,0.0,,,,,,,,,,
24/04/03/076,LAGOS,AMUWO-ODOFIN,FESTAC II,"5TH AVENUE 'J' CLOSE,",24934832,24_04_03_076_crop,24_04_03_076_24934832.png,145.0,99.0,99.0,14.0,0.0,78.0,0.0,93.0,0.0,1.0,1.0,1
24/16/08/032,LAGOS,MUSHIN,MUSHIN/ATEWOLARA,"311, AGEGE MOTOR ROAD",24938425,24_16_08_032_crop,24_16_08_032_24938425.png,312.0,56.0,56.0,34.0,1.0,18.0,0.0,55.0,1.0,1.0,1.0,0
24/02/05/030,LAGOS,AJEROMI/IFELODUN,TOLU,21/23 BALE ALAYABIAGBA STREET,24933609,24_02_05_030_crop,24_02_05_030_24933609.png,602.0,114.0,114.0,89.0,2.0,19.0,0.0,112.0,,,,
24/02/08/002,LAGOS,AJEROMI/IFELODUN,LAYENI,"OPP. 20, ALABA ROAD, ACROSS THE ROAD",24933236,24_02_08_002_crop,24_02_08_002_24933236.png,440.0,49.0,49.0,18.0,0.0,26.0,1.0,49.0,,,,
24/13/07/119,LAGOS,KOSOFE,ISHERI-OLOWO-IRA/SHANGISHA/MAGODO PHASE I & II,SOCIAL ROAD OPP COUNCIL CRESCENT JUNC.,24931412,24_13_07_119_crop,24_13_07_119_24931412.png,77.0,56.0,56.0,16.0,1.0,38.0,0.0,56.0,,,,
24/02/07/080,LAGOS,AJEROMI/IFELODUN,OJO ROAD,"13, ADELEYE STREET",24933424,24_02_07_080_crop,24_02_07_080_24933424.png,148.0,95.0,95.0,73.0,1.0,6.0,0.0,83.0,,,,
24/03/09/058,LAGOS,ALIMOSHO,AYOBO/IJON VILLAGE (CAMP DAVID),"OPEN SPACE AT POULTRY OYINBO KOLOBA, BADA",24935548,24_03_09_058_crop,24_03_09_058_24935548.png,231.0,126.0,126.0,52.0,5.0,56.0,1.0,114.0,0.0,1.0,1.0,1
24/02/10/069,LAGOS,AJEROMI/IFELODUN,MOSAFEJO,"OLADIPO PLANK MARKET, 7B LINE ONE",24933789,vm_24_02_10_069_crop,24_02_10_069_24933789.png,81.0,33.0,33.0,22.0,1.0,0.0,0.0,31.0,,,,
24/02/03/030,LAGOS,AJEROMI/IFELODUN,WILMER,"16, BOLAJI OLORO STREET",24933755,24_02_03_030_crop,24_02_03_030_24933755.png,634.0,160.0,160.0,24.0,3.0,123.0,5.0,160.0,,,,
25/05/02/007,NASARAWA,KEANA,AMIRI,KOFAN CHIATA VILLAGE - OP,24943526,25_05_02_007_crop,25_05_02_007_24943526.png,857.0,78.0,78.0,100.0,30.0,6.0,1.0,137.0,,,,
25/03/09/001,NASARAWA,DOMA,UNGWAN DAN GALADIMA,KOFAR ALHAJI J.LIMAN OP,24944231,25_03_09_001_crop,25_03_09_001_24944231.png,1114.0,307.0,307.0,73.0,198.0,15.0,7.0,297.0,,,,
25/02/09/015,NASARAWA,AWE,WUSE,"KOFAR SARDAUNAN RUWAN, WUSE  O/S",24943399,25_02_09_015_crop,25_02_09_015_24943399.png,58.0,41.0,41.0,11.0,24.0,0.0,4.0,41.0,,,,
25/10/10/008,NASARAWA,NASARAWA EGGON,ENDE,ANGWAN TOFA WULKO Central Square,24944590,25_10_10_008_crop,25_10_10_008_24944590.png,537.0,203.0,203.0,16.0,9.0,84.0,1.0,125.0,,,,
25/11/05/036,NASARAWA,OBI,DUDUGURU,ITSI - ZHEMODU ANGWAN MAKAMA P/S,24944782,25_11_05_036_crop,25_11_05_036_24944782.png,750.0,218.0,218.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0
25/11/02/008,NASARAWA,OBI,DEDDERE/RIRI,UNG.SARKIN MADA/PUBLIC SQUARE,24944743,25_11_02_008_crop,25_11_02_008_24944743.png,942.0,240.0,240.0,55.0,149.0,13.0,11.0,238.0,,,,
25/10/12/011,NASARAWA,NASARAWA EGGON,ALOCE/GINDA,ALUSHI AKPUAKLA Village Center OP,24944507,25_10_12_011_crop,25_10_12_011_24944507.png,130.0,0.0,,3.0,14.0,71.0,1.0,89.0,,,,
